line_id,entry_id,period,voucher_type,voucher_subtype,line_no,posting_date,created_at,user,account,account_number,account_name,root_type,debit,credit,party_type,party,against,cost_center,remarks,company
f0b8e0cf5b,ACC-PAY-2025-00597,P2,Payment Entry,Payment Entry,2,2025-09-16,2025-09-16 14:12:59.621268,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,2537.96,Customer,Marlowe Interiors,1210 - Primary Checking - MTC,,Amount USD 2537.96 received from Marlowe Interiors | Transaction reference no ACH-25-00459 dated 2025-09-16 | Amount USD 2537.96 adjusted against Sales Invoice ACC-SINV-2025-00459,Meridian Trading Co.
b2cf9c20c1,ACC-PINV-2025-00244,P2,Purchase Invoice,Purchase Invoice,1,2025-09-16,2025-09-16 13:52:24.190748,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,6501.54,Supplier,Vulcan Materials Co,"5111 - Cost of Goods Sold - MTC,5210 - Postal Expenses - MTC",,Vulcan Materials Co September 2025 billing,Meridian Trading Co.
ba7cda0e0c,ACC-PINV-2025-00244,P2,Purchase Invoice,Purchase Invoice,2,2025-09-16,2025-09-16 13:52:24.190748,ap.clerk@meridian.example,5210 - Postal Expenses - MTC,5210,Postal Expenses,Expense,563.21,0.0,,,Vulcan Materials Co,Admin - MTC,Vulcan Materials Co September 2025 billing,Meridian Trading Co.
ce5580ae49,ACC-PINV-2025-00244,P2,Purchase Invoice,Purchase Invoice,3,2025-09-16,2025-09-16 13:52:24.190748,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,5938.33,0.0,,,Vulcan Materials Co,Warehouse - MTC,Vulcan Materials Co September 2025 billing,Meridian Trading Co.
7778af2fa4,ACC-PINV-2025-00257,P2,Purchase Invoice,Purchase Invoice,1,2025-09-16,2025-09-16 11:36:41.215647,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,6791.92,Supplier,Harlan Office Supply,5208 - Office Maintenance Expenses - MTC,,Harlan Office Supply September 2025 billing,Meridian Trading Co.
a4c33cf375,ACC-PINV-2025-00257,P2,Purchase Invoice,Purchase Invoice,2,2025-09-16,2025-09-16 11:36:41.215647,ap.clerk@meridian.example,5208 - Office Maintenance Expenses - MTC,5208,Office Maintenance Expenses,Expense,6791.92,0.0,,,Harlan Office Supply,Admin - MTC,Harlan Office Supply September 2025 billing,Meridian Trading Co.
2c6729da98,ACC-SINV-2025-00436,P2,Sales Invoice,Sales Invoice,1,2025-09-16,2025-09-16 08:04:45.770878,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1154.3,,,Kestrel Foods,Warehouse - MTC,Customer order Kestrel Foods Sep 2025,Meridian Trading Co.
dd69a75452,ACC-SINV-2025-00436,P2,Sales Invoice,Sales Invoice,2,2025-09-16,2025-09-16 08:04:45.770878,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,645.45,,,Kestrel Foods,Sales Ops - MTC,Customer order Kestrel Foods Sep 2025,Meridian Trading Co.
f952cc3a63,ACC-SINV-2025-00436,P2,Sales Invoice,Sales Invoice,3,2025-09-16,2025-09-16 08:04:45.770878,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1907.73,0.0,Customer,Kestrel Foods,4110 - Sales - MTC,,Customer order Kestrel Foods Sep 2025,Meridian Trading Co.
fec8325f8a,ACC-SINV-2025-00436,P2,Sales Invoice,Sales Invoice,4,2025-09-16,2025-09-16 08:04:45.770878,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,107.98,,,Kestrel Foods,Admin - MTC,Customer order Kestrel Foods Sep 2025,Meridian Trading Co.
03822dd401,ACC-SINV-2025-00467,P2,Sales Invoice,Sales Invoice,1,2025-09-16,2025-09-16 17:28:45.059749,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,2547.08,0.0,Customer,Ferrous Works,4110 - Sales - MTC,,Customer order Ferrous Works Sep 2025,Meridian Trading Co.
37e1a9a2b2,ACC-SINV-2025-00467,P2,Sales Invoice,Sales Invoice,2,2025-09-16,2025-09-16 17:28:45.059749,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,144.17,,,Ferrous Works,Admin - MTC,Customer order Ferrous Works Sep 2025,Meridian Trading Co.
b5737790ee,ACC-SINV-2025-00467,P2,Sales Invoice,Sales Invoice,3,2025-09-16,2025-09-16 17:28:45.059749,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,253.44,,,Ferrous Works,Warehouse - MTC,Customer order Ferrous Works Sep 2025,Meridian Trading Co.
ef919249f1,ACC-SINV-2025-00467,P2,Sales Invoice,Sales Invoice,4,2025-09-16,2025-09-16 17:28:45.059749,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,2149.47,,,Ferrous Works,Sales Ops - MTC,Customer order Ferrous Works Sep 2025,Meridian Trading Co.
3aec5efe9e,ACC-SINV-2025-00483,P2,Sales Invoice,Sales Invoice,1,2025-09-16,2025-09-16 17:16:06.083499,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,988.11,0.0,Customer,Halstrom Supply,"4140 - Installation Revenue - MTC,4110 - Sales - MTC",,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
50ef88c219,ACC-SINV-2025-00483,P2,Sales Invoice,Sales Invoice,2,2025-09-16,2025-09-16 17:16:06.083499,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,32.1,,,Halstrom Supply,Warehouse - MTC,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
80bdf2bd0a,ACC-SINV-2025-00483,P2,Sales Invoice,Sales Invoice,3,2025-09-16,2025-09-16 17:16:06.083499,ar.clerk@meridian.example,4140 - Installation Revenue - MTC,4140,Installation Revenue,Income,0.0,900.08,,,Halstrom Supply,Sales Ops - MTC,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
d06c6dc79e,ACC-SINV-2025-00483,P2,Sales Invoice,Sales Invoice,4,2025-09-16,2025-09-16 17:16:06.083499,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,55.93,,,Halstrom Supply,Admin - MTC,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
448364dbcf,ACC-SINV-2025-00489,P2,Sales Invoice,Sales Invoice,1,2025-09-16,2025-09-16 11:41:04.393894,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,56.49,,,Galehouse Media,Admin - MTC,Customer order Galehouse Media Sep 2025,Meridian Trading Co.
ca75634f37,ACC-SINV-2025-00489,P2,Sales Invoice,Sales Invoice,2,2025-09-16,2025-09-16 11:41:04.393894,ar.clerk@meridian.example,4140 - Installation Revenue - MTC,4140,Installation Revenue,Income,0.0,941.44,,,Galehouse Media,Sales Ops - MTC,Customer order Galehouse Media Sep 2025,Meridian Trading Co.
ec33440c22,ACC-SINV-2025-00489,P2,Sales Invoice,Sales Invoice,3,2025-09-16,2025-09-16 11:41:04.393894,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,997.93,0.0,Customer,Galehouse Media,4140 - Installation Revenue - MTC,,Customer order Galehouse Media Sep 2025,Meridian Trading Co.
c5076555c4,ACC-PAY-2025-00599,P2,Payment Entry,Payment Entry,1,2025-09-17,2025-09-17 08:13:31.079267,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,3730.34,Customer,Brightline Offices,1210 - Primary Checking - MTC,,Amount USD 3730.34 received from Brightline Offices | Transaction reference no ACH-25-00461 dated 2025-09-17 | Amount USD 3730.34 adjusted against Sales Invoice ACC-SINV-2025-00461,Meridian Trading Co.
fb6098726b,ACC-PAY-2025-00599,P2,Payment Entry,Payment Entry,2,2025-09-17,2025-09-17 08:13:31.079267,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,3730.34,0.0,,,Brightline Offices,,Amount USD 3730.34 received from Brightline Offices | Transaction reference no ACH-25-00461 dated 2025-09-17 | Amount USD 3730.34 adjusted against Sales Invoice ACC-SINV-2025-00461,Meridian Trading Co.
3f997f6230,ACC-PAY-2025-00628,P2,Payment Entry,Payment Entry,1,2025-09-17,2025-09-17 12:05:08.383286,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,14236.31,0.0,Supplier,Beacon Freight,1210 - Primary Checking - MTC,,Amount USD 14236.31 paid to Beacon Freight | Transaction reference no ACH-25-00247 dated 2025-09-17 | Amount USD 14236.31 adjusted against Purchase Invoice ACC-PINV-2025-00247,Meridian Trading Co.
d7ede4330e,ACC-PAY-2025-00628,P2,Payment Entry,Payment Entry,2,2025-09-17,2025-09-17 12:05:08.383286,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,14236.31,,,Beacon Freight,,Amount USD 14236.31 paid to Beacon Freight | Transaction reference no ACH-25-00247 dated 2025-09-17 | Amount USD 14236.31 adjusted against Purchase Invoice ACC-PINV-2025-00247,Meridian Trading Co.
0b995b3674,ACC-SINV-2025-00480,P2,Sales Invoice,Sales Invoice,1,2025-09-17,2025-09-17 09:17:35.574316,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,18.14,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Sep 2025,Meridian Trading Co.
479bb5c772,ACC-SINV-2025-00480,P2,Sales Invoice,Sales Invoice,2,2025-09-17,2025-09-17 09:17:35.574316,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,320.54,0.0,Customer,Summit Rentals,4110 - Sales - MTC,,Customer order Summit Rentals Sep 2025,Meridian Trading Co.
8a7fb40870,ACC-SINV-2025-00480,P2,Sales Invoice,Sales Invoice,3,2025-09-17,2025-09-17 09:17:35.574316,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,302.4,,,Summit Rentals,Warehouse - MTC,Customer order Summit Rentals Sep 2025,Meridian Trading Co.
31b7e56855,ACC-SINV-2025-00486,P2,Sales Invoice,Sales Invoice,1,2025-09-17,2025-09-17 09:01:40.997944,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,27.1,,,Juniper & Co,Admin - MTC,Customer order Juniper & Co Sep 2025,Meridian Trading Co.
337063c26b,ACC-SINV-2025-00486,P2,Sales Invoice,Sales Invoice,2,2025-09-17,2025-09-17 09:01:40.997944,ar.clerk@meridian.example,4140 - Installation Revenue - MTC,4140,Installation Revenue,Income,0.0,451.75,,,Juniper & Co,Sales Ops - MTC,Customer order Juniper & Co Sep 2025,Meridian Trading Co.
98de29b2de,ACC-SINV-2025-00486,P2,Sales Invoice,Sales Invoice,3,2025-09-17,2025-09-17 09:01:40.997944,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,478.85,0.0,Customer,Juniper & Co,4140 - Installation Revenue - MTC,,Customer order Juniper & Co Sep 2025,Meridian Trading Co.
e0a5dd6a5a,ACC-PAY-2025-00527,P2,Payment Entry,Payment Entry,1,2025-09-18,2025-09-18 17:33:04.466392,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,12238.92,0.0,,,Summit Rentals,,Amount USD 12238.92 received from Summit Rentals | Transaction reference no ACH-25-00403 dated 2025-09-18 | Amount USD 12238.92 adjusted against Sales Invoice ACC-SINV-2025-00403,Meridian Trading Co.
f35a171e3a,ACC-PAY-2025-00527,P2,Payment Entry,Payment Entry,2,2025-09-18,2025-09-18 17:33:04.466392,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,12238.92,Customer,Summit Rentals,1210 - Primary Checking - MTC,,Amount USD 12238.92 received from Summit Rentals | Transaction reference no ACH-25-00403 dated 2025-09-18 | Amount USD 12238.92 adjusted against Sales Invoice ACC-SINV-2025-00403,Meridian Trading Co.
1147929fb1,ACC-PAY-2025-00545,P2,Payment Entry,Payment Entry,1,2025-09-18,2025-09-18 16:12:04.540104,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,820.1,0.0,,,Bluepine Hardware,,Amount USD 820.1 received from Bluepine Hardware | Transaction reference no ACH-25-00427 dated 2025-09-18 | Amount USD 820.1 adjusted against Sales Invoice ACC-SINV-2025-00427,Meridian Trading Co.
772184fc75,ACC-PAY-2025-00545,P2,Payment Entry,Payment Entry,2,2025-09-18,2025-09-18 16:12:04.540104,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,820.1,Customer,Bluepine Hardware,1210 - Primary Checking - MTC,,Amount USD 820.1 received from Bluepine Hardware | Transaction reference no ACH-25-00427 dated 2025-09-18 | Amount USD 820.1 adjusted against Sales Invoice ACC-SINV-2025-00427,Meridian Trading Co.
b7dd0a2143,ACC-PAY-2025-00571,P2,Payment Entry,Payment Entry,1,2025-09-18,2025-09-18 13:46:24.806773,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,16530.45,,,Quill Marketing Group,,Amount USD 16530.45 paid to Quill Marketing Group | Transaction reference no ACH-25-00234 dated 2025-09-18 | Amount USD 16530.45 adjusted against Purchase Invoice ACC-PINV-2025-00234,Meridian Trading Co.
c6d3b5e525,ACC-PAY-2025-00571,P2,Payment Entry,Payment Entry,2,2025-09-18,2025-09-18 13:46:24.806773,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,16530.45,0.0,Supplier,Quill Marketing Group,1210 - Primary Checking - MTC,,Amount USD 16530.45 paid to Quill Marketing Group | Transaction reference no ACH-25-00234 dated 2025-09-18 | Amount USD 16530.45 adjusted against Purchase Invoice ACC-PINV-2025-00234,Meridian Trading Co.
16fe262529,ACC-PINV-2025-00239,P2,Purchase Invoice,Purchase Invoice,1,2025-09-18,2025-09-18 12:40:21.071719,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,11909.95,Supplier,Orchard Wholesale,5111 - Cost of Goods Sold - MTC,,Orchard Wholesale September 2025 billing,Meridian Trading Co.
f29bc52263,ACC-PINV-2025-00239,P2,Purchase Invoice,Purchase Invoice,2,2025-09-18,2025-09-18 12:40:21.071719,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,11909.95,0.0,,,Orchard Wholesale,Warehouse - MTC,Orchard Wholesale September 2025 billing,Meridian Trading Co.
314355ba38,ACC-PINV-2025-00255,P2,Purchase Invoice,Purchase Invoice,1,2025-09-18,2025-09-18 10:13:33.917639,ap.clerk@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,2308.53,0.0,,,Metro Utilities,Admin - MTC,Metro Utilities September 2025 billing,Meridian Trading Co.
5914a67743,ACC-PINV-2025-00255,P2,Purchase Invoice,Purchase Invoice,2,2025-09-18,2025-09-18 10:13:33.917639,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,2308.53,Supplier,Metro Utilities,5217 - Utility Expenses - MTC,,Metro Utilities September 2025 billing,Meridian Trading Co.
74857d51b6,ACC-SINV-2025-00452,P2,Sales Invoice,Sales Invoice,1,2025-09-18,2025-09-18 08:49:53.226653,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,60.95,,,Halstrom Supply,Admin - MTC,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
a294c4ca25,ACC-SINV-2025-00452,P2,Sales Invoice,Sales Invoice,2,2025-09-18,2025-09-18 08:49:53.226653,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,1015.8,,,Halstrom Supply,Admin - MTC,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
e7b09769de,ACC-SINV-2025-00452,P2,Sales Invoice,Sales Invoice,3,2025-09-18,2025-09-18 08:49:53.226653,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1076.75,0.0,Customer,Halstrom Supply,4130 - Freight Income - MTC,,Customer order Halstrom Supply Sep 2025,Meridian Trading Co.
1d26b29cec,ACC-SINV-2025-00475,P2,Sales Invoice,Sales Invoice,1,2025-09-18,2025-09-18 15:41:02.297501,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1718.02,0.0,Customer,Marlowe Interiors,4110 - Sales - MTC,,Customer order Marlowe Interiors Sep 2025,Meridian Trading Co.
31264db2b0,ACC-SINV-2025-00475,P2,Sales Invoice,Sales Invoice,2,2025-09-18,2025-09-18 15:41:02.297501,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,380.07,,,Marlowe Interiors,Sales Ops - MTC,Customer order Marlowe Interiors Sep 2025,Meridian Trading Co.
85271e5b2e,ACC-SINV-2025-00475,P2,Sales Invoice,Sales Invoice,3,2025-09-18,2025-09-18 15:41:02.297501,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,97.25,,,Marlowe Interiors,Admin - MTC,Customer order Marlowe Interiors Sep 2025,Meridian Trading Co.
a1ad6a0e77,ACC-SINV-2025-00475,P2,Sales Invoice,Sales Invoice,4,2025-09-18,2025-09-18 15:41:02.297501,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1240.7,,,Marlowe Interiors,Warehouse - MTC,Customer order Marlowe Interiors Sep 2025,Meridian Trading Co.
1a7bb9010c,ACC-SINV-2025-00487,P2,Sales Invoice,Sales Invoice,1,2025-09-18,2025-09-18 10:39:25.595536,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,26.26,,,Bluepine Hardware,Admin - MTC,Customer order Bluepine Hardware Sep 2025,Meridian Trading Co.
682db219ba,ACC-SINV-2025-00487,P2,Sales Invoice,Sales Invoice,2,2025-09-18,2025-09-18 10:39:25.595536,ar.clerk@meridian.example,4140 - Installation Revenue - MTC,4140,Installation Revenue,Income,0.0,437.66,,,Bluepine Hardware,Sales Ops - MTC,Customer order Bluepine Hardware Sep 2025,Meridian Trading Co.
bf3d823985,ACC-SINV-2025-00487,P2,Sales Invoice,Sales Invoice,3,2025-09-18,2025-09-18 10:39:25.595536,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,463.92,0.0,Customer,Bluepine Hardware,4140 - Installation Revenue - MTC,,Customer order Bluepine Hardware Sep 2025,Meridian Trading Co.
2cfc402997,ACC-JV-2025-00091,P2,Journal Entry,Journal Entry,1,2025-09-19,2025-09-19 09:23:20.414332,controller@meridian.example,1320 - Intercompany Receivable - MTC,1320,Intercompany Receivable,Asset,11554.34,0.0,,,4120 - Service - MTC,Admin - MTC,,Meridian Trading Co.
c7057cadd1,ACC-JV-2025-00091,P2,Journal Entry,Journal Entry,2,2025-09-19,2025-09-19 09:23:20.414332,controller@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,11554.34,,,1320 - Intercompany Receivable - MTC,Admin - MTC,,Meridian Trading Co.
724158ebc1,ACC-PAY-2025-00542,P2,Payment Entry,Payment Entry,1,2025-09-19,2025-09-19 17:37:46.743113,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,565.0,0.0,,,Cascade Outfitters,,Amount USD 565.0 received from Cascade Outfitters | Transaction reference no ACH-25-00422 dated 2025-09-19 | Amount USD 565.0 adjusted against Sales Invoice ACC-SINV-2025-00422,Meridian Trading Co.
df3c252f2f,ACC-PAY-2025-00542,P2,Payment Entry,Payment Entry,2,2025-09-19,2025-09-19 17:37:46.743113,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,565.0,Customer,Cascade Outfitters,1210 - Primary Checking - MTC,,Amount USD 565.0 received from Cascade Outfitters | Transaction reference no ACH-25-00422 dated 2025-09-19 | Amount USD 565.0 adjusted against Sales Invoice ACC-SINV-2025-00422,Meridian Trading Co.
083965d3eb,ACC-PAY-2025-00560,P2,Payment Entry,Payment Entry,1,2025-09-19,2025-09-19 14:03:20.158552,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,15935.33,,,Beacon Freight,,Amount USD 15935.33 paid to Beacon Freight | Transaction reference no ACH-25-00222 dated 2025-09-19 | Amount USD 15935.33 adjusted against Purchase Invoice ACC-PINV-2025-00222,Meridian Trading Co.
a883ae7e90,ACC-PAY-2025-00560,P2,Payment Entry,Payment Entry,2,2025-09-19,2025-09-19 14:03:20.158552,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,15935.33,0.0,Supplier,Beacon Freight,1210 - Primary Checking - MTC,,Amount USD 15935.33 paid to Beacon Freight | Transaction reference no ACH-25-00222 dated 2025-09-19 | Amount USD 15935.33 adjusted against Purchase Invoice ACC-PINV-2025-00222,Meridian Trading Co.
0e98dab3b9,ACC-PAY-2025-00562,P2,Payment Entry,Payment Entry,1,2025-09-19,2025-09-19 18:03:31.177194,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,17337.62,,,Cobalt IT Services,,Amount USD 17337.62 paid to Cobalt IT Services | Transaction reference no ACH-25-00225 dated 2025-09-19 | Amount USD 17337.62 adjusted against Purchase Invoice ACC-PINV-2025-00225,Meridian Trading Co.
1670c0b1a5,ACC-PAY-2025-00562,P2,Payment Entry,Payment Entry,2,2025-09-19,2025-09-19 18:03:31.177194,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,17337.62,0.0,Supplier,Cobalt IT Services,1210 - Primary Checking - MTC,,Amount USD 17337.62 paid to Cobalt IT Services | Transaction reference no ACH-25-00225 dated 2025-09-19 | Amount USD 17337.62 adjusted against Purchase Invoice ACC-PINV-2025-00225,Meridian Trading Co.
1134173ce3,ACC-PAY-2025-00601,P2,Payment Entry,Payment Entry,1,2025-09-19,2025-09-19 16:53:35.918955,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,3406.42,Customer,Redcedar Builders,1210 - Primary Checking - MTC,,Amount USD 3406.42 received from Redcedar Builders | Transaction reference no ACH-25-00466 dated 2025-09-19 | Amount USD 3406.42 adjusted against Sales Invoice ACC-SINV-2025-00466,Meridian Trading Co.
f81866b814,ACC-PAY-2025-00601,P2,Payment Entry,Payment Entry,2,2025-09-19,2025-09-19 16:53:35.918955,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,3406.42,0.0,,,Redcedar Builders,,Amount USD 3406.42 received from Redcedar Builders | Transaction reference no ACH-25-00466 dated 2025-09-19 | Amount USD 3406.42 adjusted against Sales Invoice ACC-SINV-2025-00466,Meridian Trading Co.
daded3ab19,ACC-PAY-2025-00612,P2,Payment Entry,Payment Entry,1,2025-09-19,2025-09-19 14:02:18.302912,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,12220.42,0.0,,,Brightline Offices,,Amount USD 12220.42 received from Brightline Offices | Transaction reference no ACH-25-00479 dated 2025-09-19 | Amount USD 12220.42 adjusted against Sales Invoice ACC-SINV-2025-00479,Meridian Trading Co.
e01664b045,ACC-PAY-2025-00612,P2,Payment Entry,Payment Entry,2,2025-09-19,2025-09-19 14:02:18.302912,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,12220.42,Customer,Brightline Offices,1210 - Primary Checking - MTC,,Amount USD 12220.42 received from Brightline Offices | Transaction reference no ACH-25-00479 dated 2025-09-19 | Amount USD 12220.42 adjusted against Sales Invoice ACC-SINV-2025-00479,Meridian Trading Co.
2d27452a66,ACC-PINV-2025-00254,P2,Purchase Invoice,Purchase Invoice,1,2025-09-19,2025-09-19 12:07:46.449678,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,13019.61,Supplier,Metro Utilities,5217 - Utility Expenses - MTC,,Metro Utilities September 2025 billing,Meridian Trading Co.
51552a936c,ACC-PINV-2025-00254,P2,Purchase Invoice,Purchase Invoice,2,2025-09-19,2025-09-19 12:07:46.449678,ap.clerk@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,13019.61,0.0,,,Metro Utilities,Admin - MTC,Metro Utilities September 2025 billing,Meridian Trading Co.
bc711acbee,ACC-PAY-2025-00520,P2,Payment Entry,Payment Entry,1,2025-09-20,2025-09-22 16:01:01.432321,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,967.63,0.0,,,Cascade Outfitters,,Amount USD 967.63 received from Cascade Outfitters | Transaction reference no ACH-25-00396 dated 2025-09-20 | Amount USD 967.63 adjusted against Sales Invoice ACC-SINV-2025-00396,Meridian Trading Co.
df5a7e0a76,ACC-PAY-2025-00520,P2,Payment Entry,Payment Entry,2,2025-09-20,2025-09-22 16:01:01.432321,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,967.63,Customer,Cascade Outfitters,1210 - Primary Checking - MTC,,Amount USD 967.63 received from Cascade Outfitters | Transaction reference no ACH-25-00396 dated 2025-09-20 | Amount USD 967.63 adjusted against Sales Invoice ACC-SINV-2025-00396,Meridian Trading Co.
4d7b93cbee,ACC-PAY-2025-00540,P2,Payment Entry,Payment Entry,1,2025-09-20,2025-09-22 17:55:38.048060,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,10675.82,0.0,,,Summit Rentals,,Amount USD 10675.82 received from Summit Rentals | Transaction reference no ACH-25-00418 dated 2025-09-20 | Amount USD 10675.82 adjusted against Sales Invoice ACC-SINV-2025-00418,Meridian Trading Co.
5c75190652,ACC-PAY-2025-00540,P2,Payment Entry,Payment Entry,2,2025-09-20,2025-09-22 17:55:38.048060,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,10675.82,Customer,Summit Rentals,1210 - Primary Checking - MTC,,Amount USD 10675.82 received from Summit Rentals | Transaction reference no ACH-25-00418 dated 2025-09-20 | Amount USD 10675.82 adjusted against Sales Invoice ACC-SINV-2025-00418,Meridian Trading Co.
2ecc9fe187,ACC-PAY-2025-00619,P2,Payment Entry,Payment Entry,1,2025-09-21,2025-09-22 08:09:50.915576,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,924.51,0.0,,,Juniper & Co,,Amount USD 924.51 received from Juniper & Co | Transaction reference no ACH-25-00488 dated 2025-09-21 | Amount USD 924.51 adjusted against Sales Invoice ACC-SINV-2025-00488,Meridian Trading Co.
a42fc6e4aa,ACC-PAY-2025-00619,P2,Payment Entry,Payment Entry,2,2025-09-21,2025-09-22 08:09:50.915576,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,924.51,Customer,Juniper & Co,1210 - Primary Checking - MTC,,Amount USD 924.51 received from Juniper & Co | Transaction reference no ACH-25-00488 dated 2025-09-21 | Amount USD 924.51 adjusted against Sales Invoice ACC-SINV-2025-00488,Meridian Trading Co.
898f0fd2c5,ACC-PAY-2025-00633,P2,Payment Entry,Payment Entry,1,2025-09-21,2025-09-22 11:05:14.861139,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,13531.63,,,Cobalt IT Services,,Amount USD 13531.63 paid to Cobalt IT Services | Transaction reference no ACH-25-00252 dated 2025-09-21 | Amount USD 13531.63 adjusted against Purchase Invoice ACC-PINV-2025-00252,Meridian Trading Co.
